age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
36,Private,354.87039887823835,Doctorate,15,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,55,United-States,1
40,Gov,424.40900084706027,College,9,No spouse,Farming-fishing,Other,Black,Male,0.0,0.0,40,United-States,0
36,Private,770.0194802730642,College,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,50,United-States,1
28,Private,428.7213547282197,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55,United-States,0
39,Private,277.49774773860776,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3.593809670660587,0.0,40,United-States,1
49,Private,284.4538626912983,School,3,Never-married,Machine-op-inspct,Other,White,Male,0.0,0.0,45,United-States,0
63,Self-emp-inc,407.0221124214261,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,0
61,Private,352.1235578600216,College,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,20,United-States,0
48,Self-emp-inc,425.80159699089904,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60,United-States,1
55,Private,352.33081046085084,College,9,No spouse,Machine-op-inspct,Other,White,Male,0.0,0.0,40,Poland,0
18,Private,370.6251475547767,College,10,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,4,United-States,0
20,Private,540.3508119731107,College,9,Married-civ-spouse,Sales,Other,White,Male,0.0,0.0,20,United-States,0
49,Private,302.0778045471067,College,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,China,0
27,Federal-gov,384.90648214858635,College,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,0
37,Private,362.57826741270634,School,6,No spouse,Other-service,Other,White,Female,0.0,0.0,33,United-States,0
32,Gov,357.2828011533721,College,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,0
33,Self-emp-inc,488.89467168297097,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,0
47,Private,525.4398157734147,Assoc,11,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,26,United-States,0
34,Private,621.9943729649007,College,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40,United-States,0
61,Private,458.76355565803175,College,9,No spouse,Adm-clerical,Other,Black,Female,0.0,0.0,35,United-States,0
25,Private,795.5086423163484,College,9,Never-married,Craft-repair,Other,Black,Male,0.0,0.0,40,United-States,0
26,Private,495.4442450972662,Assoc,12,Never-married,Sales,Other,White,Male,0.0,0.0,30,United-States,0
18,Private,445.0696574694797,College,9,Never-married,Sales,Other,White,Female,0.0,0.0,30,United-States,0
35,Private,165.553616692599,College,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,0
36,Private,492.65911135388535,College,9,No spouse,Adm-clerical,Other,Black,Female,0.0,0.0,40,United-States,0
56,Private,561.0053475680958,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35,United-States,1
40,Gov,519.3582578529006,Assoc,11,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
24,Private,421.0546282847393,School,8,Never-married,Other-service,Other,White,Female,0.0,0.0,38,United-States,0
66,Private,409.5253349916217,College,9,No spouse,Sales,Other,White,Female,0.0,0.0,40,United-States,1
42,Private,334.93432191998477,College,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40,United-States,0
28,Private,582.2387826313187,College,9,Never-married,Transport-moving,Other,White,Male,0.0,0.0,20,United-States,0
39,Gov,157.22913216067818,College,10,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,35,United-States,0
65,Private,192.5928347576825,Assoc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,25,United-States,0
20,Private,465.3632989396564,College,10,Never-married,Other-service,Other,White,Female,0.0,0.0,20,United-States,0
52,Private,452.1581581703464,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2.539067765255628,0.0,40,United-States,1
24,Private,388.7840017284662,College,10,Never-married,Prof-specialty,Other,Asian-Pac-Islander,Male,3.593809670660587,0.0,50,South,1
39,Private,432.5378596146238,College,10,No spouse,Sales,Other,White,Female,0.0,0.0,40,United-States,0
18,Private,650.4244767841998,College,9,Never-married,Machine-op-inspct,Other,White,Female,0.0,0.0,30,United-States,0
49,Private,411.3149644736987,School,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40,Hong,0
21,Private,324.00771595750615,College,10,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,48,United-States,0
35,Private,346.51695485214,College,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30,United-States,0
38,Private,518.9633898455651,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
55,Private,376.2299828562312,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
27,Private,463.5277769454599,School,6,Married-civ-spouse,Craft-repair,Other,White,Male,0.0,0.0,55,United-States,0
34,Private,416.5621202173813,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
54,Gov,604.1928500073466,College,10,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,Mexico,0
38,Private,245.67254628875403,College,9,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
32,Private,294.6319738249737,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
33,Gov,417.3379925192529,College,10,No spouse,Tech-support,Other,White,Male,0.0,0.0,12,United-States,0
32,Federal-gov,710.5990430615566,Assoc,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,50,United-States,0
34,Private,542.2766821466695,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,France,0
46,Private,346.5991921513955,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,30,United-States,1
48,Private,446.15916442453585,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
23,Private,390.29219823101766,College,10,Never-married,Exec-managerial,Other,White,Male,0.0,0.0,40,United-States,0
48,Federal-gov,297.59704299606204,School,4,No spouse,Handlers-cleaners,Other,White,Male,0.0,0.0,40,United-States,0
67,Private,308.40395587605553,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,37,United-States,1
36,Private,497.5520073318969,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.5863343733608684,0.0,60,United-States,1
25,Private,422.3991003778299,Bachelors,13,Never-married,Other-service,Other,White,Female,0.0,0.0,20,United-States,0
43,Private,696.3196105237881,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2.5176471042739137,0.0,38,United-States,0
27,Gov,474.6482908428092,Assoc,12,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
56,Private,453.58020238983096,School,2,No spouse,Machine-op-inspct,Other,White,Male,0.0,0.0,40,United-States,0
54,Private,242.68910152703603,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2.2666047378046987,48,United-States,0
39,Private,596.2113719143572,College,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,2.311929867334273,46,United-States,1
60,Private,429.3739628808435,College,9,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,25,United-States,0
27,Private,589.5023324805425,College,10,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
21,Private,372.515771478202,College,10,Never-married,Sales,Other,White,Male,0.0,0.0,40,United-States,0
24,Private,172.65572680916205,College,10,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
31,Private,355.66979067668933,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
22,Private,246.54208565679005,School,6,Never-married,Craft-repair,Other,White,Male,0.0,0.0,15,United-States,0
26,Private,423.99528299262954,Bachelors,13,Never-married,Exec-managerial,Other,White,Female,0.0,0.0,45,United-States,0
45,Self-emp-inc,530.9529169333191,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48,United-States,0
33,Private,265.4185374083732,College,9,Never-married,Transport-moving,Other,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,0
55,Private,670.5042878311816,School,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,48,Mexico,0
29,Private,572.6814123053061,School,5,No spouse,Machine-op-inspct,Other,Black,Female,0.0,0.0,40,United-States,0
72,Private,704.6545252817157,College,9,No spouse,Adm-clerical,Other,White,Female,2.6461005690503554,0.0,40,United-States,0
35,Private,391.23650136458383,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60,United-States,1
53,Gov,278.65929017350203,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
40,Private,345.67759545564996,College,10,Never-married,Exec-managerial,Other,White,Female,0.0,0.0,40,United-States,0
20,Private,506.2015408905824,College,9,Never-married,Other-service,Other,White,Male,0.0,0.0,30,United-States,0
69,Private,421.15792762335604,College,9,No spouse,Adm-clerical,Other,White,Female,2.3065713068213745,0.0,12,United-States,0
41,Gov,194.54562446891475,College,9,Never-married,Other-service,Other,White,Female,0.0,0.0,25,United-States,0
45,Private,359.63314641450944,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45,United-States,1
27,Private,428.38183901748215,College,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,0
46,Self-emp-inc,346.5991921513955,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3.593809670660587,0.0,60,United-States,1
55,Private,436.4722213383115,College,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,35,United-States,0
31,Private,602.6026883444846,College,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40,United-States,1
45,Private,490.2611548960411,College,10,No spouse,Sales,Other,White,Female,0.0,0.0,55,United-States,0
64,Private,364.91916913201476,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,5,United-States,0
38,Private,181.42767153882562,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,0
17,Private,342.74917943008995,School,6,Never-married,Other-service,Other,White,Male,0.0,0.0,40,United-States,0
33,Private,186.40815432807653,College,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,2.311929867334273,20,United-States,1
22,Private,677.8370010555635,School,8,No spouse,Other-service,Other,Black,Female,0.0,0.0,50,United-States,0
23,Private,309.8209160143969,College,10,Never-married,Other-service,Other,White,Female,0.0,0.0,30,United-States,0
25,Private,343.63934582640564,College,9,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
33,Private,388.0335037081205,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.4432941369815784,0.0,43,United-States,1
31,Private,710.9416291088883,College,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30,Mexico,0
37,Private,423.9469306410886,College,9,Never-married,Other-service,Other,White,Female,0.0,0.0,35,United-States,0
53,Private,349.4409821414769,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,2.3104285213244173,38,United-States,0
28,Gov,404.89751789804785,College,10,Never-married,Protective-serv,Other,White,Male,0.0,0.0,40,United-States,0
33,Private,326.60373543485383,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40,United-States,1
41,Private,351.28763143612105,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,0
61,Self-emp-inc,346.38995366494106,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,0
25,Private,258.11237862605503,College,10,Never-married,Other-service,Other,White,Female,0.0,0.0,25,United-States,0
20,Private,200.14994379214798,College,10,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,56,United-States,0
35,Private,510.46841234301655,College,9,No spouse,Exec-managerial,Other,White,Female,0.0,0.0,40,United-States,1
64,Gov,309.9612879054415,Assoc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
28,Private,265.7141321044103,College,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,38,United-States,0
39,Private,479.9260359680437,College,10,Never-married,Prof-specialty,Other,White,Male,0.0,2.2642021283863363,12,United-States,1
53,Private,222.96860765587607,College,9,No spouse,Transport-moving,Other,White,Male,0.0,0.0,40,United-States,0
28,Private,341.3663720989518,College,9,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
38,Federal-gov,463.18678737632405,College,10,No spouse,Handlers-cleaners,Other,Black,Female,0.0,0.0,40,United-States,0
25,Gov,578.7961644655223,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,35,Italy,0
19,Private,508.55973100512,College,10,Never-married,Other-service,Other,White,Female,0.0,0.0,30,United-States,0
20,Private,450.8214724256155,Assoc,12,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,30,United-States,0
27,Private,323.19808167747533,Bachelors,13,Never-married,Machine-op-inspct,Other,Asian-Pac-Islander,Male,0.0,0.0,40,United-States,0
55,Gov,314.85075829668887,College,9,Married-civ-spouse,Prof-specialty,Other,White,Female,0.0,2.357104632095929,40,United-States,1
52,Gov,354.6773181357951,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.0,2.3065713068213745,40,United-States,1
21,Private,692.4463878164142,College,10,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
30,Private,409.621776764859,College,9,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
47,Private,365.7294081694826,College,9,No spouse,Exec-managerial,Other,White,Female,0.0,2.32353748458108,40,United-States,0
22,Private,326.86847507827974,School,6,Never-married,Craft-repair,Other,White,Male,0.0,0.0,30,United-States,0
24,Private,343.45159775432694,College,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2.539067765255628,0.0,40,United-States,1
26,Private,418.2355795481776,Bachelors,13,Never-married,Sales,Other,White,Female,0.0,0.0,40,United-States,0
27,Private,366.2676616901907,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45,United-States,0
57,Private,315.220557705236,School,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Puerto-Rico,0
18,Gov,394.84807204797136,Masters,14,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,60,United-States,0
30,Private,683.4529976523623,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,45,United-States,0
34,Private,551.9257196398805,Bachelors,13,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,50,United-States,0
40,Private,445.7488081868531,College,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,2.5863343733608684,0.0,60,United-States,1
60,Private,421.9597137168429,College,9,No spouse,Other-service,Other,Black,Female,0.0,0.0,38,United-States,0
25,Private,403.34476567819746,School,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
39,Private,336.37925025185484,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55,United-States,0
48,Private,398.6527310830819,College,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40,United-States,1
27,Private,376.55676862858274,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,30,United-States,0
33,Private,182.76761201044346,College,9,No spouse,Craft-repair,Other,White,Male,0.0,0.0,65,United-States,1
65,Self-emp-inc,422.81319752344535,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,0
52,Private,410.5520673434735,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2.323929576704881,40,United-States,1
27,Private,332.6379413115708,Bachelors,13,Never-married,Tech-support,Other,White,Male,0.0,0.0,40,United-States,0
32,Private,388.6553743356703,College,10,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
45,Private,377.9828038416563,College,10,No spouse,Sales,Other,White,Male,0.0,0.0,50,United-States,0
18,Private,585.7994537382226,School,7,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,16,United-States,0
27,Private,428.395844984519,Bachelors,13,Never-married,Exec-managerial,Other,White,Male,0.0,0.0,45,United-States,0
57,Private,471.39792108154234,College,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,60,United-States,0
44,Private,349.10456886153753,College,10,No spouse,Sales,Other,White,Male,0.0,0.0,55,United-States,1
30,Private,683.4529976523623,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,44,United-States,1
26,Private,185.453498214512,College,10,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
28,Federal-gov,204.94633443904286,College,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
61,Private,424.75640077578583,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,1
49,Private,446.75496639656956,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,Mexico,0
33,Private,380.72168312298686,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.911302183491884,0.0,40,United-States,1
50,Private,394.45405309110464,Assoc,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,50,United-States,1
53,Private,403.2071427938746,School,4,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,99,United-States,0
33,Private,482.1566135603659,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
22,Private,519.1088517835157,College,10,Never-married,Adm-clerical,Other,White,Male,0.0,0.0,10,United-States,0
45,Gov,375.0253324776874,Bachelors,13,No spouse,Protective-serv,Other,White,Male,0.0,0.0,40,United-States,1
26,Private,199.09796583591708,College,10,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,60,United-States,0
50,Private,588.2295470307489,School,4,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,20,United-States,0
47,Private,399.6573532414986,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
52,Federal-gov,539.310671134922,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
57,Private,466.7826046458887,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,36,United-States,0
21,Private,447.1185525115235,College,10,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,35,United-States,0
58,Private,326.4138477454656,College,9,No spouse,Adm-clerical,Other,White,Female,2.348586799376306,0.0,40,United-States,0
50,Gov,469.72332281886963,Masters,14,No spouse,Prof-specialty,Other,Other,Female,0.0,0.0,50,United-States,1
33,Federal-gov,298.18282982090034,College,10,Never-married,Adm-clerical,Other,Asian-Pac-Islander,Female,0.0,0.0,40,United-States,0
34,Private,537.1089274998136,School,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
20,Private,476.8762942315334,College,10,Never-married,Other-service,Other,White,Female,0.0,0.0,20,United-States,0
37,Gov,316.1249752866736,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,2.7024461054414273,0.0,50,United-States,1
57,Private,448.4551259602236,Assoc,12,No spouse,Adm-clerical,Other,Black,Female,0.0,0.0,40,United-States,0
57,Private,351.82097720289505,College,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,48,United-States,0
21,Private,452.32289351745175,Assoc,12,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,8,United-States,0
40,Private,436.22242033164684,College,10,No spouse,Sales,Other,White,Male,0.0,0.0,40,United-States,0
23,Private,443.47942455090293,College,10,No spouse,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
54,Private,329.29470083801834,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,20,United-States,0
38,Private,431.69317807906117,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
32,Private,370.2377614452637,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2.911302183491884,0.0,60,United-States,1
22,Gov,512.6587558990873,College,10,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
27,Private,414.3126838512188,College,9,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,42,United-States,0
42,Private,428.15768123437886,School,3,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,El-Salvador,0
36,Private,356.79966367697153,College,9,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,47,United-States,0
22,Private,262.0648774635777,College,9,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,40,United-States,0
40,Gov,374.31003192540805,School,5,No spouse,Machine-op-inspct,Other,Black,Male,0.0,0.0,40,United-States,0
26,Private,513.2679612054507,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45,United-States,0
46,Gov,515.3193184812694,College,9,Never-married,Transport-moving,Other,Black,Male,0.0,0.0,40,United-States,0
28,Private,640.481069197209,School,7,Married-civ-spouse,Craft-repair,Other,White,Male,0.0,0.0,60,United-States,1
46,Gov,143.29689459300923,Bachelors,13,Never-married,Exec-managerial,Other,White,Male,0.0,0.0,45,United-States,0
55,Private,434.6458328340443,College,9,No spouse,Handlers-cleaners,Other,White,Female,0.0,0.0,40,United-States,0
76,Private,314.15760375964163,College,10,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,20,United-States,0
27,Private,641.8333116939319,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,60,United-States,0
50,Private,487.66689450894654,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,1
75,Private,432.92493575676605,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,20,United-States,0
42,Federal-gov,445.32684626013736,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
36,Gov,373.76864501988393,Masters,14,Never-married,Prof-specialty,Other,Black,Female,0.0,0.0,40,United-States,0
51,Private,390.6353798620908,College,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,0
43,Private,441.2776903492856,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.911302183491884,0.0,55,United-States,1
44,Private,287.4038969812344,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,0
20,Private,479.41944057370057,College,10,Never-married,Prof-specialty,Other,Black,Female,0.0,0.0,20,United-States,0
60,Private,349.6798535803857,School,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,Italy,0
47,Gov,434.0345608358855,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,1
73,Private,303.805859061342,School,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,15,United-States,0
27,Private,625.0255994757334,College,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40,United-States,0
50,Private,298.3973860475323,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2.911302183491884,0.0,50,United-States,1
35,Private,561.1568408208173,School,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Puerto-Rico,0
31,Private,407.8516887301069,College,9,Never-married,Machine-op-inspct,Other,Black,Male,0.0,0.0,50,United-States,0
45,Private,297.96140689693357,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Germany,1
57,Private,204.35752983435674,College,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,South,1
34,Private,921.8768898285714,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Nicaragua,0
19,Private,554.5232186302031,College,10,Never-married,Other-service,Other,White,Female,0.0,0.0,16,United-States,0
25,Private,569.5366537809485,College,9,Never-married,Handlers-cleaners,Other,Black,Male,0.0,0.0,40,United-States,0
39,Private,315.071420474787,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50,Germany,1
28,Private,400.91270870352815,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,Poland,1
48,Gov,385.1051804377604,Masters,14,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
38,Private,508.9390926230761,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44,United-States,0
53,Private,474.22990205173693,School,3,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,0.0,0.0,10,Haiti,0
19,Private,508.3994492522587,College,9,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,40,United-States,0
41,Private,444.88088293384783,College,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,60,United-States,0
23,Private,462.2975232466642,Assoc,12,Never-married,Sales,Other,Black,Female,0.0,0.0,36,United-States,0
32,Private,475.9569308246283,College,9,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
35,Private,382.15441905072873,College,10,No spouse,Machine-op-inspct,Other,Other,Male,0.0,0.0,40,United-States,0
21,Private,424.66339611508783,Assoc,11,Never-married,Farming-fishing,Other,White,Female,0.0,2.2702496239805665,30,United-States,0
24,Private,316.1803282938393,Bachelors,13,Never-married,Tech-support,Other,White,Male,0.0,0.0,40,United-States,0
34,Private,548.3493412050387,College,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40,United-States,0
29,Gov,468.94136093972344,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,25,United-States,1
24,Private,349.61979349001393,College,10,Never-married,Adm-clerical,Other,Black,Female,0.0,0.0,20,United-States,0
55,Private,398.2976274094537,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
28,Private,489.4272162436413,College,9,No spouse,Machine-op-inspct,Other,Asian-Pac-Islander,Male,0.0,0.0,40,Philippines,0
46,Gov,319.85621769789,College,9,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
38,Private,432.35864742132776,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
29,Private,484.197273846105,College,10,No spouse,Adm-clerical,Other,Black,Female,0.0,0.0,40,United-States,0
35,Private,354.87039887823835,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,1
29,Private,377.83594323462665,College,9,Never-married,Handlers-cleaners,Other,Black,Male,0.0,0.0,40,United-States,0
41,Gov,555.9280528989341,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,1
40,Private,221.0407202304589,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,32,United-States,0
30,Private,332.5567620722814,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
72,Private,653.1171411010432,School,7,No spouse,Other-service,Other,Black,Female,0.0,0.0,35,United-States,0
17,Private,411.14109500267665,School,7,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,40,United-States,0
46,Self-emp-inc,350.820466905795,College,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,70,United-States,0
38,Private,442.4296554255829,Bachelors,13,Never-married,Other-service,Other,White,Male,0.0,0.0,48,United-States,0
36,Private,286.174771774173,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,45,United-States,0
